hhid,year,hhsize,depshare,maxeduc,index1,index2,buff,chicken,cow,duck,pig,incwage,incfish,incfarm,incskill,land,flood,floodmonths
544,2012,3,.33333334,2,-1.4206787,-2.0292926,0,1,1,0,1,0,0,1,0,1,.30000001,.33333334
545,2012,8,.125,12,-1.4206787,5.8844967,0,1,1,0,1,0,0,1,0,8.5,4.5,1.3333334
545,2015,7,.14285715,6,.50164586,.69060642,1,1,1,0,0,0,0,1,0,2.5,2.5,1
546,2012,5,.2,5,-1.4206787,2.2693255,0,1,1,1,1,0,0,1,0,2,.5,1
546,2015,7,.14285715,8,-1.4206787,.58355629,0,1,1,0,0,0,0,1,0,2.7,2,1
547,2012,3,.33333334,12,-1.4206787,3.2160103,0,1,1,1,1,0,0,1,0,3.02,1,1
547,2015,5,.2,12,-1.4206787,.15172257,0,1,1,0,0,0,0,1,0,3.03,3,1
548,2012,9,.11111111,9,-.65132838,-.71883774,0,1,1,0,0,0,0,1,0,1,.60000002,.66666669
548,2015,4,.25,7,-1.2449647,-.74659288,1,1,0,0,0,0,1,0,0,1.51,1.2,.66666669
549,2012,2,.5,4,-.65132838,-.11062972,0,1,1,1,0,0,0,1,0,1.001,0,0
549,2015,4,.25,7,-.26770446,-1.6892532,1,1,1,0,1,0,0,0,1,2.01,1.5,1
550,2012,3,.33333334,14,.50164586,3.9030995,0,1,1,0,0,0,0,0,1,8.5,3.5,1
550,2015,3,.33333334,12,-1.2449647,.96877062,1,1,0,0,0,0,1,0,0,1.51,1.2,.66666669
551,2012,7,.14285715,16,-.65132838,-.62479693,0,1,1,0,0,1,0,0,0,.60000002,.30000001,2
551,2015,4,.25,16,-.26770446,.32844594,0,1,1,0,0,0,0,1,0,1.5700001,1.5,1
552,2012,9,.11111111,8,-.65132838,-2.1504333,0,1,1,1,0,0,0,1,0,.75,.75,.33333334
552,2015,8,.125,8,.50164586,1.566031,1,1,0,0,0,0,0,1,0,5.0479999,5,1.3333334
553,2012,7,.14285715,8,2.1843216,-1.6579655,0,1,0,0,0,0,0,1,0,1.15,1,.33333334
553,2015,7,.14285715,11,-.65132838,-1.3447286,1,1,1,1,0,0,0,0,1,2,2,1.3333334
554,2012,3,.33333334,2,-1.4206787,2.1415806,0,1,1,0,1,0,0,1,0,1.5,1.5,1
554,2015,2,.5,5,,.16587774,0,1,1,1,0,0,0,1,0,1.5005,0,0
555,2012,3,.33333334,2,.50164586,.93372321,0,1,1,1,1,0,0,1,0,.80000001,.80000001,.33333334
555,2015,5,.2,9,-1.4206787,-1.9549718,1,1,1,0,0,1,0,0,0,.51999998,.5,1
556,2012,8,.125,12,-1.4206787,4.0266337,0,1,1,0,0,0,0,1,0,1.9499999,1,.33333334
556,2015,10,.1,12,.50164586,1.5682497,1,1,0,0,0,0,0,1,0,5.0479999,5,1.3333334
557,2012,3,.33333334,2,-.58474231,-1.4688854,0,1,0,0,0,0,1,0,0,.003,.003,1
557,2015,4,.25,6,-1.2449647,.16587774,0,1,1,1,0,0,0,1,0,1.5005,0,0
558,2012,8,.125,9,-2.397939,-.83358455,0,1,0,0,0,0,1,0,0,1,1,1
558,2015,7,.14285715,11,-.26770446,1.1848277,1,1,1,1,0,0,0,1,0,3.1500001,3,1.3333334
559,2012,4,.25,2,-1.4206787,-.84603393,0,1,1,0,0,0,1,0,0,.5,.5,.33333334
559,2015,4,.25,11,-.26770446,-.42003864,0,1,1,0,1,0,0,0,1,.34999999,.25,1
560,2012,6,.16666667,2,.50164586,2.2313435,0,1,1,0,0,0,0,1,0,5.5,5,1
560,2015,3,.33333334,10,-.26770446,-1.4619086,0,0,0,0,0,0,0,0,1,1.2,1.2,1
561,2012,10,.1,5,.50164586,2.6798618,0,1,1,0,0,0,0,1,0,4.0419998,2.5,.33333334
561,2015,6,.16666667,12,-.26770446,-.27048078,0,1,1,0,1,0,0,0,1,2,2,1
562,2012,5,.2,4,.50164586,3.9249544,0,1,1,1,1,0,0,1,0,10,8,1
563,2012,9,.11111111,7,.56823194,2.4007745,0,1,1,0,0,0,0,1,0,2,2,.66666669
563,2015,6,.16666667,7,-.26770446,.24221075,0,1,1,0,1,0,0,0,1,2.5,2.5,1.3333334
564,2012,6,.16666667,2,-.65132838,.81961316,0,1,1,0,0,0,0,1,0,4,4,.66666669
564,2015,6,0,10,-1.4206787,.16273636,0,1,1,1,0,0,0,0,1,1,.5,.66666669
565,2012,8,.125,2,.50164586,2.8614311,0,1,1,0,0,0,0,1,0,4,4,.66666669
565,2015,4,.25,5,-1.4206787,-1.8145533,0,1,1,0,0,0,0,1,0,.50999999,.5,1
566,2012,6,.16666667,1,,3.2644153,0,1,1,1,1,1,0,0,0,3,3,.66666669
566,2015,5,.2,4,-.26770446,-2.3900521,0,1,1,0,0,1,0,0,0,1.08,1,1
567,2012,9,.11111111,5,.50164586,2.7791877,0,1,1,0,1,0,1,0,0,2.0079999,2,.66666669
567,2015,5,.2,6,-1.4206787,-.13047923,0,1,1,0,0,0,0,0,1,1.5,1.5,1.3333334
568,2012,7,.14285715,9,-1.3540927,3.5289197,0,1,1,0,1,1,0,0,0,3,3,.66666669
568,2015,5,0,7,-.65132838,.06254214,1,1,1,0,1,0,0,0,1,2.5,1.5,1
569,2012,3,.33333334,0,-1.3540927,2.4342499,0,1,1,1,1,0,0,1,0,3.2,.5,.16666667
570,2012,5,.2,6,.56823194,2.7318695,0,1,0,1,1,0,0,1,0,2,2,1
570,2015,5,0,6,-1.2449647,1.3744602,0,1,1,0,0,0,0,0,1,1.1,1,1
571,2012,4,.25,4,-1.3540927,.22990811,0,1,1,1,1,0,1,0,0,2.6500001,2.6500001,.66666669
571,2015,4,.25,2,-1.4206787,-.82527035,1,1,1,1,0,0,0,0,1,2.5,2.5,1
572,2012,5,.2,4,-1.3540927,.52987862,0,1,0,1,0,0,0,1,0,1,1,1
572,2015,4,.25,7,.50164586,-1.2129399,0,1,1,0,0,0,0,1,0,.50999999,.5,1
573,2012,7,.14285715,4,2.1843216,2.6014032,1,1,0,1,1,0,0,1,0,4,3,.66666669
573,2015,5,.2,6,-.26770446,2.1617408,0,1,1,0,0,0,0,0,1,3,2,1.3333334
574,2012,3,.33333334,2,-1.3540927,.49316451,0,1,1,1,1,1,0,0,0,1,1,.66666669
574,2015,7,.14285715,16,-.26770446,1.1066381,0,1,1,0,1,0,0,1,0,2.0120001,2,1
575,2012,4,.25,2,-1.3540927,1.3612329,0,1,1,1,0,1,0,0,0,4.0009999,2.0009999,1
575,2015,5,0,5,-1.4206787,-.68641633,1,1,0,0,0,0,0,1,0,2,2,.66666669
576,2012,5,.2,2,-.20111838,-.86616653,0,1,1,0,1,0,0,0,0,15.5,15,.16666667
576,2015,5,.2,3,-2.397939,-.61773664,0,1,0,0,0,1,0,0,0,2.0599999,2,1
577,2012,8,.125,2,1.1404753,.82052994,0,1,1,0,0,1,0,0,0,3,3,1
577,2015,4,.25,8,1.6646947,.15885551,1,1,1,0,0,0,0,1,0,5,2,1.3333334
578,2012,7,.14285715,10,.50164586,1.7429038,0,1,1,1,0,0,0,1,0,6,4,.66666669
578,2015,7,.14285715,10,-.65132838,-.10278038,0,1,1,0,0,0,0,1,0,6,6,1.3333334
579,2012,4,0,5,.50164586,1.0715907,0,0,1,0,0,1,0,0,0,1.8399999,1.54,2
580,2012,8,.125,12,.50164586,1.3083813,0,1,1,1,1,0,0,0,0,2,2,.33333334
580,2015,6,0,14,1.6646947,3.3514333,0,1,1,0,1,1,0,0,0,6.5,3,1.3333334
581,2012,6,.16666667,10,-.20111838,2.782496,0,1,1,1,0,0,0,1,0,2,2,.33333334
581,2015,4,0,8,1.3483852,.78617835,0,1,1,0,0,0,0,1,0,2.5,2,1.3333334
582,2012,4,.25,9,.56823194,3.0384152,0,1,1,1,0,0,0,1,0,2,2,.66666669
582,2015,4,.25,9,-.65132838,-1.208649,0,1,1,0,0,0,0,1,0,1.3,1.3,1
583,2012,7,.14285715,7,.50164586,3.1193841,0,1,1,0,1,0,1,0,0,5.0036001,3,.33333334
583,2015,5,.2,3,1.6646947,-2.2178435,0,1,0,1,0,0,0,1,0,0,0,0
584,2012,12,.083333336,16,.50164586,4.7274818,0,1,1,1,1,0,0,1,0,10,10,.33333334
584,2015,8,.125,12,.51172036,.33824745,0,1,1,0,1,0,0,0,1,3,3,1.3333334
585,2012,6,.16666667,9,-.20111838,1.1388198,0,1,1,1,0,0,0,0,0,.75,.75,.16666667
585,2015,7,.14285715,9,.51172036,.66492146,0,1,1,0,0,0,0,1,0,6.0999999,3,1.3333334
586,2012,4,.25,10,-1.3540927,-.61067283,0,1,0,1,0,0,0,0,0,2.4199998,2.3,.16666667
586,2015,4,.25,10,1.6646947,-.73581105,0,1,1,0,0,0,0,1,0,2.5999999,2.5,1.3333334
587,2012,6,0,2,-.58474231,2.860595,0,1,0,1,0,0,0,1,0,1.5,1.5,.33333334
587,2015,6,.16666667,12,1.6646947,.10915242,0,0,1,0,1,0,0,0,0,3.5,3.5,1
588,2012,6,0,7,-2.3313529,-.66419774,0,1,1,1,0,0,1,0,0,.80000001,.80000001,.33333334
588,2015,4,.25,4,.89534432,-.64792573,1,1,0,1,0,0,0,1,0,2.0004001,2,1
589,2012,5,.2,7,.50164586,.9446643,0,1,1,1,1,0,0,1,0,1,1,.33333334
589,2015,4,.25,7,2.5114341,-.38599795,0,1,1,1,0,1,0,0,0,1,1,1
590,2012,9,.11111111,2,.50164586,1.3949716,0,1,1,1,0,0,0,1,0,3,3,.66666669
590,2015,8,.125,7,-1.4206787,-.27184361,0,1,1,0,0,0,0,1,0,1,0,0
591,2012,15,.06666667,9,-.65132838,3.2597792,0,1,1,1,0,0,0,1,0,1.5,1.5,.66666669
591,2015,6,.16666667,8,2.5114341,-.48160774,0,1,1,0,0,0,0,0,0,6,6,.66666669
592,2012,5,.2,9,.56823194,1.7248286,0,1,1,0,1,0,0,1,0,1,.5,.33333334
592,2015,4,0,9,2.5114341,.4617998,1,1,1,0,0,0,0,0,1,3,3,1.3333334
593,2012,7,.14285715,2,.56823194,1.3515204,0,1,1,1,0,0,1,0,0,1.008,.5,.33333334
594,2012,7,.14285715,2,.50164586,1.7982233,0,1,1,1,0,0,0,0,0,.5,.5,.33333334
594,2015,8,.125,6,-.26770446,-1.2340858,0,1,1,0,0,0,1,0,0,1,1,1
595,2012,6,.16666667,2,.50164586,1.2183458,0,1,1,1,1,0,0,1,0,1.51,.039999999,.33333334
595,2015,7,.14285715,11,-.20111838,-1.0834794,0,1,0,0,0,0,0,0,1,2.2,2,1
596,2012,4,.25,5,-.26770446,-.054350253,1,1,0,0,0,0,1,0,0,1.1,1,1
596,2015,3,.33333334,8,-.26770446,-2.2965548,0,0,0,0,0,0,0,0,1,0,0,0
597,2012,10,.1,6,.50164586,3.1803939,0,1,1,0,1,0,0,1,0,2.5,2,2
597,2015,10,.1,6,-1.4206787,1.2813344,0,1,1,0,0,0,0,0,1,2.0090001,2,1
598,2012,5,.2,4,-.26770446,6.3291426,0,1,1,0,1,0,0,1,0,1.5039999,1.5,1
598,2015,5,.2,4,-1.4206787,1.177806,0,1,1,1,0,0,1,0,0,2.5,2,.66666669
599,2012,8,.125,7,.50164586,7.159193,0,1,1,1,1,0,0,1,0,2.5,2,.33333334
599,2015,6,.16666667,10,-.26770446,-1.1875473,0,1,1,1,0,0,0,0,1,1.5,1.5,.66666669
600,2012,8,.125,2,.50164586,1.3273017,0,1,0,1,1,0,1,0,0,2,1.5,1
600,2015,4,.25,6,-.26770446,-.025567595,0,1,1,0,0,0,0,0,1,3.01,2,.66666669
601,2012,6,.16666667,9,.50164586,-1.2754965,0,1,1,1,0,1,0,0,0,.5025,.5,1
601,2015,6,.16666667,11,-.26770446,1.190969,0,1,0,1,1,0,0,0,1,2,2,1
602,2012,5,.2,2,.50164586,5.0594082,0,1,1,0,1,0,1,0,0,5,1,.66666669
602,2015,8,.125,5,-.26770446,-1.2259246,0,1,1,0,0,0,0,0,1,1.5,1,1.3333334
603,2012,9,.11111111,2,.50164586,3.5814979,0,1,1,1,0,0,0,1,0,2.5,1,1
604,2012,5,.2,2,-.65132838,1.4665632,0,1,1,1,1,1,0,0,0,1,.5,1.6666666
604,2015,5,.2,8,-1.4206787,-1.1204251,0,1,1,0,0,1,0,0,0,2.01,2,.66666669
605,2012,6,.16666667,2,.50164586,5.1353183,0,1,1,0,1,0,0,1,0,3,2,.66666669
605,2015,7,.14285715,5,-1.4206787,-.71513784,0,1,0,0,0,1,0,0,0,3.05,3,.66666669
606,2012,7,.14285715,2,.50164586,5.8686528,,0,1,1,,0,0,1,0,1.5,1,1
606,2015,6,.16666667,8,-.26770446,-1.0230938,0,1,1,1,0,0,0,0,1,2.0035,2,.66666669
607,2012,2,.5,2,-.47561437,.57135779,0,1,1,1,0,0,1,0,0,.80199999,.5,.66666669
607,2015,6,.16666667,8,-1.4206787,-2.2689648,0,1,0,0,1,1,0,0,0,.02,0,0
608,2012,5,0,2,-1.3540927,-1.6571796,0,1,1,0,0,1,0,0,0,.5,.5,1
608,2015,7,.14285715,6,-.26770446,.24686641,0,1,1,0,1,0,0,1,0,2.3499999,1,1
609,2012,6,.16666667,12,-1.3540927,1.195331,0,1,1,1,0,1,0,0,0,4.5999999,4.5,1.6666666
609,2015,6,.16666667,10,.89534432,-2.3791738,0,0,0,0,0,1,0,0,0,0,0,0
610,2012,9,.11111111,2,-1.3540927,1.2895879,0,1,1,0,1,0,0,1,0,2,2,.33333334
610,2015,8,.125,8,.50164586,-1.0947007,1,1,0,0,0,1,0,0,0,1.028,1,1
611,2012,6,.16666667,6,-.26770446,2.7719817,0,1,0,1,0,0,0,1,0,3,3,.66666669
611,2015,5,.2,11,-.25762996,-.56010216,1,1,0,0,0,0,0,0,0,1,1,.66666669
612,2012,7,.14285715,16,-2.3313529,1.2337955,0,1,1,1,1,0,0,0,0,1.5,1.5,.66666669
612,2015,7,.14285715,16,1.6646947,.19008583,0,1,1,0,1,0,0,1,0,7,2,1.3333334
613,2012,8,.125,2,-1.3540927,5.9056153,0,1,1,0,0,0,0,1,0,4.5,3.5,.5
613,2015,5,0,12,.50164586,-1.9855378,1,1,0,0,1,0,0,0,0,5,1,1.6666666
614,2012,7,.14285715,5,-.20111838,1.1350524,0,1,1,0,0,1,0,0,0,1.64,1.5,.66666669
614,2015,5,.2,4,.89534432,1.3222603,0,1,1,1,1,0,0,1,0,12,4,1.6666666
615,2012,8,.125,4,-1.4206787,2.4313133,0,1,1,0,1,0,0,1,0,5,2,.66666669
615,2015,6,.16666667,5,-1.4206787,-1.3196613,1,0,0,0,0,1,0,0,0,1.5,1,1.6666666
616,2012,3,.33333334,2,.50164586,-1.4934341,0,1,0,0,0,0,0,0,0,.80000001,.80000001,1
616,2015,3,.33333334,4,-.25762996,-.66050649,0,1,1,0,0,1,0,0,0,2.01,2,1
617,2012,4,.25,11,.50164586,.37762752,0,1,0,1,0,1,0,0,0,3,3,1
617,2015,4,.25,8,-.25762996,-.97864467,0,1,0,0,1,0,0,1,0,3.4000001,.5,.33333334
618,2012,3,.33333334,7,.50164586,.2988894,0,1,0,0,0,0,0,1,0,1.3,1.3,1
618,2015,3,.33333334,6,.89534432,.12142771,0,1,1,0,1,1,0,0,0,3.7,2,.66666669
619,2012,7,.14285715,6,.56823194,.86963791,0,1,1,1,0,1,0,0,0,1.5,1,1
619,2015,3,.33333334,16,-.25762996,-2.0577738,0,1,1,0,1,1,0,0,0,2.5,1.5,1
620,2012,8,.125,5,.50164586,2.8584967,0,1,0,1,0,0,0,0,1,3,3,.66666669
620,2015,8,.125,7,-.26770446,.98858958,0,1,0,1,1,1,0,0,0,4,2,1
621,2012,8,.125,8,.50164586,2.7290752,0,1,0,1,1,0,0,1,0,2.5,2.5,.66666669
621,2015,5,.2,7,-.26770446,-.65545815,1,1,1,0,1,1,0,0,0,2,1,1
622,2012,5,.2,10,-.65132838,.29796079,0,1,1,0,0,1,0,0,0,1.2,1,1
622,2015,5,.2,6,-.26770446,.029535996,0,1,1,0,1,1,0,0,0,2,2,1
623,2012,4,.25,3,.50164586,4.6286001,0,1,1,1,1,1,0,0,0,3.0239999,3,.66666669
624,2012,4,.25,9,.50164586,1.0605471,0,1,1,1,1,1,0,0,0,.38,.34999999,.33333334
624,2015,3,.33333334,7,-.65132838,-.8253476,0,1,0,1,0,1,0,0,0,1.5,.69999999,1.3333334
625,2012,4,0,10,-1.3540927,1.565006,0,1,1,0,0,0,0,1,0,2.6500001,2.6500001,2
625,2015,4,0,10,-.26770446,1.089802,0,1,1,0,0,0,0,0,1,1,1,1.3333334
626,2012,6,.16666667,5,,,,,,,,,,,,,,
627,2012,2,0,12,-.20111838,3.7749662,1,1,1,1,1,0,0,1,0,1.416,1.4,1
627,2015,5,0,12,-.26770446,.34362456,0,1,1,1,1,0,0,0,1,0,0,0
628,2012,7,.14285715,8,-.65132838,.96872634,0,1,1,0,1,0,0,1,0,1.54,1.5,1
628,2015,6,.16666667,10,-.65132838,-.97680026,0,1,1,0,0,1,0,0,0,1,1,.66666669
629,2012,3,.33333334,2,-.58474231,2.2120223,0,1,0,0,1,0,0,1,0,3,1,.66666669
629,2015,4,0,7,-.26770446,-.72410673,0,1,1,0,0,0,0,1,0,1.5,1.5,1
630,2012,6,.16666667,2,,,,,,,,,,,,,,
630,2015,3,0,8,-.65132838,-1.345171,0,1,1,0,0,0,0,1,0,1.015,1,.66666669
631,2012,4,0,3,.50164586,1.7832546,0,1,0,0,1,0,0,0,0,3.5,3.5,1
631,2015,3,0,6,-.26770446,-2.2146361,0,1,1,0,0,1,0,0,0,1.5,1.5,1
632,2012,9,.11111111,10,.96193039,9.1525288,0,1,1,1,0,0,0,1,0,3.0999999,3,1
632,2015,5,.2,6,.50164586,-.32948768,0,1,1,0,0,0,0,1,0,2.5,1.7,1.3333334
633,2012,2,0,2,.50164586,-1.1680096,0,1,1,0,0,0,0,0,0,.5,.5,.66666669
633,2015,3,.33333334,2,.50164586,-.50283819,0,1,1,0,1,0,0,1,0,1.5,1.5,.66666669
634,2012,4,.25,7,,,,,,,,,,,,,,
634,2015,5,.2,7,-.65132838,.71141231,0,0,1,0,0,0,0,1,0,3,3,1.3333334
635,2012,5,.2,6,1.6646947,1.3770376,0,1,0,0,0,0,0,0,0,.0625,.0625,1
635,2015,5,.2,16,.19541095,.0097696623,0,1,0,0,0,1,0,0,0,2.5,2.5,1.3333334
636,2012,4,0,12,1.6646947,.95761061,0,1,1,0,1,0,0,0,0,4.0049,4,1
636,2015,4,0,14,-1.4206787,.55383927,0,1,1,0,1,0,0,1,0,3,3,1.3333334
637,2012,5,.2,12,-.65132838,-.73183978,0,1,0,1,0,1,0,0,0,.25,.25,.33333334
637,2015,5,.2,8,-.65132838,-.10516008,0,1,0,0,0,0,0,1,0,1.5,1.5,1.6666666
638,2012,4,.25,2,-.65132838,.3070035,0,1,0,0,0,0,1,0,0,.2,.12,.33333334
638,2015,2,0,4,-.65132838,-1.0408363,1,1,0,0,0,0,0,1,0,2,1,1.3333334
639,2012,5,.2,12,-1.3540927,-.003898283,0,1,0,0,0,0,1,0,0,.264,.25,.33333334
639,2015,6,.16666667,14,.50164586,-.12015167,1,1,1,0,1,0,0,0,1,1,1,1.3333334
640,2012,5,.2,12,.96193039,-.25556943,0,1,1,1,0,0,0,1,0,2,2,.66666669
