"","hhid","h_catch","d1_catch","d2_catch","h_cons","d1_cons","d2_cons","h_sold","d1_sold","d2_sold"
"399",616,2.39204528858925,0.882251264892786,8.49266023188669,2.29228043676372,0.868632137569116,7.6122118568088,1.51115561066144,0.759920634583198,4.16528925034395
"400",619,2.30817369959906,0.8622468449361,7.25936186025015,2.29361253123794,0.861281779483387,7.20885833364798,0,1,Inf
"401",620,2.61209602212464,0.892414302801178,9.2949158302331,2.61722128638887,0.891551937948603,9.22100387119933,0,1,Inf
"402",621,2.663061025156,0.908012129908323,10.8709985240812,2.69759375396124,0.91431571719057,11.6707518253271,1.31138871993293,0.712890625,3.48299319727891
"403",624,2.98822893982537,0.925691543437881,13.4574185263025,2.94017871474298,0.916207199887408,11.9341995810655,0.693147180559945,0.5,2
"404",625,2.98302974624156,0.937206063916519,15.9251045940256,2.90751269475457,0.927074203722458,13.7125688171328,2.12633211068663,0.862433376655576,7.26920509996316
"405",629,2.42122519072998,0.885859377596582,8.76112271812926,2.5398802054545,0.908997602238993,10.9887214469473,0.204747604490959,0.0988297648343381,1.10966825243198
"406",630,2.00882000024737,0.796404025557447,4.91168846897885,2.01723383300555,0.793850362519256,4.85084529965962,0,1,Inf
"407",631,2.96271627617512,0.926291383341166,13.5669348487243,2.9695203636762,0.921847402309118,12.7954799910211,1.23484082350788,0.634902673227512,2.73899567778308
"408",632,2.67424492909938,0.911884247087303,11.3487085673634,2.4412947497766,0.858937561155613,7.08905934274362,1.88686203140968,0.826086350083435,5.74997994970348
"409",633,2.57200878954787,0.899687675435704,9.96886478649038,2.55920956596861,0.893930789309259,9.42780655656651,0.663940057901822,0.471078356385288,1.89063921295768
"410",634,2.58642937207572,0.907281431465203,10.7853261304903,2.67466789316805,0.913759822729481,11.59552347467,0,1,Inf
"411",636,2.65867008778729,0.90407600210246,10.4249199566112,2.84300947322517,0.924646882937975,13.2708511470983,0.71852760496506,0.406706329016852,1.6855059288647
"412",637,2.42400901777663,0.868275118746858,7.59158019720098,2.58338759948441,0.894002339529764,9.43417048606275,0.4027068579793,0.239011905523332,1.31408100502242
"413",638,2.48783510296818,0.888414425880193,8.96173190744464,2.63678921195147,0.915909330888973,11.891925829246,0,1,Inf
